,p,d,q,P,D,Q,AIC,BIC
0,2.0,1.0,1.0,0.0,2.0,1.0,-740.5590399876121,-680.2659040549117
0,2.0,1.0,1.0,0.0,2.0,2.0,-853.7178023796627,-789.6563454511686
0,2.0,1.0,1.0,0.0,2.0,3.0,-852.8969569394611,-785.0671790151732
0,2.0,1.0,1.0,1.0,0.0,0.0,-975.6467165407691,-914.6684606531419
0,2.0,1.0,1.0,1.0,0.0,1.0,-976.8184321223858,-912.0290352417819
0,2.0,1.0,1.0,1.0,0.0,2.0,-980.2053719549283,-911.6048340813477
0,2.0,1.0,1.0,1.0,0.0,3.0,-982.4480167325738,-910.0363378660165
0,2.0,1.0,1.0,1.0,1.0,0.0,-855.8524375959142,-795.2130748615582
0,2.0,1.0,1.0,1.0,1.0,1.0,-927.8788740000225,-863.4495510947692
0,2.0,1.0,1.0,1.0,1.0,2.0,-921.2402336554851,-853.0209505793346
0,2.0,1.0,1.0,1.0,1.0,3.0,-919.6466811322218,-847.637437885174
0,2.0,1.0,1.0,1.0,2.0,0.0,-586.4029254631412,-526.1097895304408
0,2.0,1.0,1.0,1.0,2.0,1.0,-791.2560094035043,-727.1945524750101
0,2.0,1.0,1.0,1.0,2.0,2.0,-772.5083288480128,-704.6785509237249
0,2.0,1.0,1.0,1.0,2.0,3.0,-847.0611624522996,-775.463063532218
0,2.0,1.0,2.0,0.0,0.0,0.0,-969.5246918879033,-908.546436000276
0,2.0,1.0,2.0,0.0,0.0,1.0,-972.4779337433433,-907.6885368627394
0,2.0,1.0,2.0,0.0,0.0,2.0,-971.4192400873757,-902.8187022137951
0,2.0,1.0,2.0,0.0,0.0,3.0,-982.3929702317766,-909.9812913652194
0,2.0,1.0,2.0,0.0,1.0,0.0,-800.8482113702252,-740.2088486358691
0,2.0,1.0,2.0,0.0,1.0,1.0,-934.2097111989274,-869.780388293674
0,2.0,1.0,2.0,0.0,1.0,2.0,-932.1466986619403,-863.9274155857897
0,2.0,1.0,2.0,0.0,1.0,3.0,-930.0185718038945,-858.0093285568466
0,2.0,1.0,2.0,0.0,2.0,0.0,-464.1475024506144,-403.85436651791406
0,2.0,1.0,2.0,0.0,2.0,1.0,-743.2775656267529,-679.2161086982587
0,2.0,1.0,2.0,0.0,2.0,2.0,-851.7594568040779,-783.92967887979
0,2.0,1.0,2.0,0.0,2.0,3.0,-850.0785887443446,-778.480489824263
0,2.0,1.0,2.0,1.0,0.0,0.0,-973.4510087613994,-908.6616118807955
0,2.0,1.0,2.0,1.0,0.0,1.0,-972.4515000428926,-903.850962169312
0,2.0,1.0,2.0,1.0,0.0,2.0,-972.2650548036759,-899.8533759371186
0,2.0,1.0,2.0,1.0,0.0,3.0,-981.7385660816127,-905.5157462220786
0,2.0,1.0,2.0,1.0,1.0,0.0,-863.8048239836584,-799.375501078405
0,2.0,1.0,2.0,1.0,1.0,1.0,-932.1534853009998,-863.9342022248493
0,2.0,1.0,2.0,1.0,1.0,2.0,-931.1466944144959,-859.137451167448
0,2.0,1.0,2.0,1.0,1.0,3.0,-929.8810048311063,-854.0818014131613
0,2.0,1.0,2.0,1.0,2.0,0.0,-589.6791653447085,-525.6177084162143
0,2.0,1.0,2.0,1.0,2.0,1.0,-797.1099091692153,-729.2801312449274
0,2.0,1.0,2.0,1.0,2.0,2.0,-740.7444095872306,-669.146310667149
0,2.0,1.0,2.0,1.0,2.0,3.0,-849.1488554731923,-773.7824355573168
0,2.0,1.0,3.0,0.0,0.0,0.0,-977.7258847397801,-912.9364878591762
0,2.0,1.0,3.0,0.0,0.0,1.0,-978.582534850088,-909.9819969765074
0,2.0,1.0,3.0,0.0,0.0,2.0,-977.4408391139494,-905.0291602473922
0,2.0,1.0,3.0,0.0,0.0,3.0,-989.8069165278002,-913.5840966682663
0,2.0,1.0,3.0,0.0,1.0,0.0,-796.7344735910062,-732.3051506857529
0,2.0,1.0,3.0,0.0,1.0,1.0,-934.3609637597142,-866.1416806835637
0,2.0,1.0,3.0,0.0,1.0,2.0,-933.119311054209,-861.1100678071612
0,2.0,1.0,3.0,0.0,1.0,3.0,-930.9978374737113,-855.1986340557663
0,2.0,1.0,3.0,0.0,2.0,0.0,-522.9329621347196,-458.87150520622544
0,2.0,1.0,3.0,0.0,2.0,1.0,-738.1135124050752,-670.2837344807873
0,2.0,1.0,3.0,0.0,2.0,2.0,-832.2572746116266,-760.659175691545
0,2.0,1.0,3.0,0.0,2.0,3.0,-839.7325415417521,-764.3661216258766
0,2.0,1.0,3.0,1.0,0.0,0.0,-979.0147665741347,-910.4142287005541
0,2.0,1.0,3.0,1.0,0.0,1.0,-982.8276361695813,-910.415957303024
0,2.0,1.0,3.0,1.0,0.0,2.0,-983.0600674447467,-906.8372475852127
0,2.0,1.0,3.0,1.0,0.0,3.0,-988.780456290167,-908.7464954376562
0,2.0,1.0,3.0,1.0,1.0,0.0,-860.9629791609339,-792.7436960847833
0,2.0,1.0,3.0,1.0,1.0,1.0,-932.1838569117076,-860.1746136646598
0,2.0,1.0,3.0,1.0,1.0,2.0,-931.1835304962871,-855.384327078342
0,2.0,1.0,3.0,1.0,1.0,3.0,-930.25690136239,-850.6677377735476
0,2.0,1.0,3.0,1.0,2.0,0.0,-601.4971814890315,-533.6674035647436
0,2.0,1.0,3.0,1.0,2.0,1.0,-779.2377560037687,-707.6396570836871
0,2.0,1.0,3.0,1.0,2.0,2.0,-735.6218737342377,-660.2554538183623
0,2.0,1.0,3.0,1.0,2.0,3.0,-845.5377765761782,-766.4030356645089
0,2.0,1.0,4.0,0.0,0.0,0.0,-976.6534125136343,-908.0528746400537
0,2.0,1.0,4.0,0.0,0.0,1.0,-976.8477230171904,-904.4360441506332
0,2.0,1.0,4.0,0.0,0.0,2.0,-975.6804458931726,-899.4576260336387
0,2.0,1.0,4.0,0.0,0.0,3.0,-988.4085657736816,-908.3746049211709
0,2.0,1.0,4.0,0.0,1.0,0.0,-833.1560149014583,-764.9367318253078
0,2.0,1.0,4.0,0.0,1.0,1.0,-938.289413791183,-866.2801705441352
0,2.0,1.0,4.0,0.0,1.0,2.0,-936.3559042029563,-860.5567007850112
0,2.0,1.0,4.0,0.0,1.0,3.0,-934.5303949281229,-854.9412313392805
0,2.0,1.0,4.0,0.0,2.0,0.0,-531.485885882394,-463.6561079581061
0,2.0,1.0,4.0,0.0,2.0,1.0,-769.2496925241742,-697.6515936040926
0,2.0,1.0,4.0,0.0,2.0,2.0,-849.4088557048821,-774.0424357890066
0,2.0,1.0,4.0,0.0,2.0,3.0,-847.9734669229721,-768.8387260113029
0,2.0,1.0,4.0,1.0,0.0,0.0,-977.225758380901,-904.8140795143437
0,2.0,1.0,4.0,1.0,0.0,1.0,-979.0944115652885,-902.8715917057546
0,2.0,1.0,4.0,1.0,0.0,2.0,-982.052352185432,-902.0183913329213
0,2.0,1.0,4.0,1.0,0.0,3.0,-987.4736667252114,-903.628564879724
0,2.0,1.0,4.0,1.0,1.0,0.0,-868.2168705854185,-796.2076273383707
0,2.0,1.0,4.0,1.0,1.0,1.0,-936.0004829579741,-860.2012795400291
0,2.0,1.0,4.0,1.0,1.0,2.0,-934.8781817203945,-855.2890181315522
0,2.0,1.0,4.0,1.0,1.0,3.0,-934.5288393234557,-851.1497155637162
0,2.0,1.0,4.0,1.0,2.0,0.0,-640.5649402198364,-568.9668412997548
0,2.0,1.0,4.0,1.0,2.0,1.0,-793.4039433895341,-718.0375234736587
0,2.0,1.0,4.0,1.0,2.0,2.0,-766.8913775899757,-687.7566366783064
0,2.0,1.0,4.0,1.0,2.0,3.0,-852.5673738150751,-769.6643119076122
0,2.0,1.0,5.0,0.0,0.0,0.0,-977.0734783050272,-904.6617994384699
0,2.0,1.0,5.0,0.0,0.0,1.0,-975.4413442623509,-899.2185244028169
0,2.0,1.0,5.0,0.0,0.0,2.0,-974.2337351927731,-894.1997743402624
0,2.0,1.0,5.0,0.0,0.0,3.0,-986.2270512458667,-902.3819494003793
0,2.0,1.0,5.0,0.0,1.0,0.0,-836.455812019735,-764.4465687726872
0,2.0,1.0,5.0,0.0,1.0,1.0,-936.1565455994761,-860.3573421815311
0,2.0,1.0,5.0,0.0,1.0,2.0,-934.4463559317746,-854.8571923429323
0,2.0,1.0,5.0,0.0,1.0,3.0,-932.5592573431732,-849.1801335834336
0,2.0,1.0,5.0,0.0,2.0,0.0,-570.0208603278418,-498.4227614077601
0,2.0,1.0,5.0,0.0,2.0,1.0,-773.8015937818384,-698.435173865963
0,2.0,1.0,5.0,0.0,2.0,2.0,-852.5156527921065,-773.3809118804372
0,2.0,1.0,5.0,0.0,2.0,3.0,-846.689493929253,-763.78643202179
0,2.0,1.0,5.0,1.0,0.0,0.0,-975.2319390916839,-899.0091192321499
0,2.0,1.0,5.0,1.0,0.0,1.0,-977.7621900914603,-897.7282292389496
0,2.0,1.0,5.0,1.0,0.0,2.0,-980.0260386200184,-896.180936774531
0,2.0,1.0,5.0,1.0,0.0,3.0,-985.349587741835,-897.6933449033709
0,2.0,1.0,5.0,1.0,1.0,0.0,-870.5112239034493,-794.7120204855042
0,2.0,1.0,5.0,1.0,1.0,1.0,-934.3886333992731,-854.7994698104308
0,2.0,1.0,5.0,1.0,1.0,2.0,-933.1253723324985,-849.746248572759
0,2.0,1.0,5.0,1.0,1.0,3.0,-932.594078984662,-845.4249950540252
0,2.0,1.0,5.0,1.0,2.0,0.0,-683.2075174983016,-607.8410975824262
0,2.0,1.0,5.0,1.0,2.0,1.0,-803.4324722042807,-724.2977312926114
0,2.0,1.0,5.0,1.0,2.0,2.0,-770.7113743597432,-687.8083124522802
0,2.0,1.0,5.0,1.0,2.0,3.0,-850.7784368098154,-764.1070539065586
0,2.0,1.0,6.0,0.0,0.0,0.0,-976.288435394762,-900.0656155352281
0,2.0,1.0,6.0,0.0,0.0,1.0,-974.1122932008822,-894.0783323483714
0,2.0,1.0,6.0,0.0,0.0,2.0,-973.0728780037136,-889.2277761582262
0,2.0,1.0,6.0,0.0,0.0,3.0,-985.8451471799019,-898.1889043414378
0,2.0,1.0,6.0,0.0,1.0,0.0,-865.2350655729597,-789.4358621550147
0,2.0,1.0,6.0,0.0,1.0,1.0,-934.3331068064077,-854.7439432175654
0,2.0,1.0,6.0,0.0,1.0,2.0,-932.5247953883243,-849.1456716285848
0,2.0,1.0,6.0,0.0,1.0,3.0,-930.8107375866748,-843.641653656038
0,2.0,1.0,6.0,0.0,2.0,0.0,-602.0741278399164,-526.707707924041
0,2.0,1.0,6.0,0.0,2.0,1.0,-800.2022493324507,-721.0675084207815
0,2.0,1.0,6.0,0.0,2.0,2.0,-849.4874416984527,-766.5843797909897
0,2.0,1.0,6.0,0.0,2.0,3.0,-845.1297027889789,-758.4583198857222
0,2.0,1.0,6.0,1.0,0.0,0.0,-974.1882505037916,-894.1542896512808
0,2.0,1.0,6.0,1.0,0.0,1.0,-972.6726907580405,-888.8275889125531
0,2.0,1.0,6.0,1.0,0.0,2.0,-977.387712334749,-889.731469496285
0,2.0,1.0,6.0,1.0,0.0,3.0,-984.2719924640282,-892.8046086325874
0,2.0,1.0,6.0,1.0,1.0,0.0,-877.6369975183234,-798.047833929481
0,2.0,1.0,6.0,1.0,1.0,1.0,-931.8264302552732,-848.4473064955337
0,2.0,1.0,6.0,1.0,1.0,2.0,-931.4694152055638,-844.300331274927
0,2.0,1.0,6.0,1.0,1.0,3.0,-931.1590118853502,-840.1999677838161
0,2.0,1.0,6.0,1.0,2.0,0.0,-696.8253610518339,-617.6906201401646
0,2.0,1.0,6.0,1.0,2.0,1.0,-808.9157819996743,-726.0127200922113
0,2.0,1.0,6.0,1.0,2.0,2.0,-795.4349822078982,-708.7635993046415
0,2.0,1.0,6.0,1.0,2.0,3.0,-849.2612832760499,-758.8215793769994
0,2.0,1.0,7.0,0.0,0.0,0.0,-972.9565363920194,-892.9225755395087
0,2.0,1.0,7.0,0.0,0.0,1.0,-970.9341183128788,-887.0890164673914
0,2.0,1.0,7.0,0.0,0.0,2.0,-970.233644004195,-882.5774011657309
0,2.0,1.0,7.0,0.0,0.0,3.0,-983.3263130679388,-891.8589292364979
0,2.0,1.0,7.0,0.0,1.0,0.0,-910.1641459354798,-830.5749823466375
0,2.0,1.0,7.0,0.0,1.0,1.0,-932.9540820136223,-849.5749582538826
0,2.0,1.0,7.0,0.0,1.0,2.0,-931.0109844164563,-843.8419004858195
0,2.0,1.0,7.0,0.0,1.0,3.0,-929.6150472244848,-838.6560031229507
0,2.0,1.0,7.0,0.0,2.0,0.0,-688.7986048206335,-609.6638639089642
0,2.0,1.0,7.0,0.0,2.0,1.0,-826.9900928982211,-744.0870309907581
0,2.0,1.0,7.0,0.0,2.0,2.0,-827.3636424985793,-740.6922595953226
0,2.0,1.0,7.0,0.0,2.0,3.0,-830.1385396459875,-739.698835746937
0,2.0,1.0,7.0,1.0,0.0,0.0,-971.0003730285459,-887.1552711830585
0,2.0,1.0,7.0,1.0,0.0,1.0,-969.5883071364186,-881.9320642979545
0,2.0,1.0,7.0,1.0,0.0,2.0,-979.1680993162395,-887.7007154847986
0,2.0,1.0,7.0,1.0,0.0,3.0,-981.6848033650219,-886.4062785406044
0,2.0,1.0,7.0,1.0,1.0,0.0,-915.4329905594109,-832.0538667996714
0,2.0,1.0,7.0,1.0,1.0,1.0,-931.066978492292,-843.8978945616552
0,2.0,1.0,7.0,1.0,1.0,2.0,-931.862440719362,-840.9033966178279
0,2.0,1.0,7.0,1.0,1.0,3.0,-929.4463194408702,-834.6973151684389
0,2.0,1.0,7.0,1.0,2.0,0.0,-757.5145315630521,-674.6114696555891
0,2.0,1.0,7.0,1.0,2.0,1.0,-835.2903622950889,-748.6189793918322
0,2.0,1.0,7.0,1.0,2.0,2.0,-830.9549793552043,-740.5152754561537
0,2.0,1.0,7.0,1.0,2.0,3.0,-851.2350753165202,-757.027050421676
0,2.0,1.0,8.0,0.0,0.0,0.0,-971.3857049356411,-887.5406030901537
0,2.0,1.0,8.0,0.0,0.0,1.0,-970.6090413517538,-882.9527985132897
0,2.0,1.0,8.0,0.0,0.0,2.0,-969.0693255921788,-877.6019417607379
0,2.0,1.0,8.0,0.0,0.0,3.0,-982.5506914496134,-887.2721666251958
0,2.0,1.0,8.0,0.0,1.0,0.0,-918.7461228511738,-835.3669990914343
0,2.0,1.0,8.0,0.0,1.0,1.0,-933.3774418094108,-846.208357878774
0,2.0,1.0,8.0,0.0,1.0,2.0,-932.3289717617888,-841.3699276602547
0,2.0,1.0,8.0,0.0,1.0,3.0,-931.225223820554,-836.4762195481227
0,2.0,1.0,8.0,0.0,2.0,0.0,-724.6540099681825,-641.7509480607196
0,2.0,1.0,8.0,0.0,2.0,1.0,-837.0506188062958,-750.379235903039
0,2.0,1.0,8.0,0.0,2.0,2.0,-838.6430072893652,-748.2033033903147
0,2.0,1.0,8.0,0.0,2.0,3.0,-836.0829703638151,-741.8749454689707
0,2.0,1.0,8.0,1.0,0.0,0.0,-971.8154316312718,-884.1591887928078
0,2.0,1.0,8.0,1.0,0.0,1.0,-971.1105042449951,-879.6431204135542
0,2.0,1.0,8.0,1.0,0.0,2.0,-973.649965403731,-878.3714405793135
0,2.0,1.0,8.0,1.0,0.0,3.0,-981.7416151584364,-882.6519493410422
0,2.0,1.0,8.0,1.0,1.0,0.0,-919.5307412999272,-832.3616573692904
0,2.0,1.0,8.0,1.0,1.0,1.0,-931.3480712453911,-840.389027143857
0,2.0,1.0,8.0,1.0,1.0,2.0,-932.658059401766,-837.9090551293347
0,2.0,1.0,8.0,1.0,1.0,3.0,-930.904205577839,-832.3652411345104
0,2.0,1.0,8.0,1.0,2.0,0.0,-778.2783185036544,-691.6069356003977
0,2.0,1.0,8.0,1.0,2.0,1.0,-839.0582142158669,-748.6185103168164
0,2.0,1.0,8.0,1.0,2.0,2.0,-834.6381028276185,-740.4300779327741
0,2.0,1.0,8.0,1.0,2.0,3.0,-852.536326613166,-754.5599807225279
0,2.0,1.0,9.0,0.0,0.0,0.0,-969.2789445931329,-881.6227017546688
0,2.0,1.0,9.0,0.0,0.0,1.0,-968.6002885828073,-877.1329047513664
0,2.0,1.0,9.0,0.0,0.0,2.0,-966.8837576191759,-871.6052327947583
0,2.0,1.0,9.0,0.0,0.0,3.0,-979.9592690672439,-880.8696032498497
0,2.0,1.0,9.0,0.0,1.0,0.0,-923.2423058462728,-836.0732219156359
0,2.0,1.0,9.0,0.0,1.0,1.0,-931.4287698728887,-840.4697257713545
0,2.0,1.0,9.0,0.0,1.0,2.0,-930.4022455137192,-835.6532412412879
0,2.0,1.0,9.0,0.0,1.0,3.0,-929.2357868870798,-830.6968224437512
0,2.0,1.0,9.0,0.0,2.0,0.0,-732.8388351617316,-646.1674522584749
0,2.0,1.0,9.0,0.0,2.0,1.0,-839.8651416243604,-749.4254377253098
0,2.0,1.0,9.0,0.0,2.0,2.0,-837.7992710481321,-743.5912461532878
0,2.0,1.0,9.0,0.0,2.0,3.0,-836.0520261104781,-738.07568021984
0,2.0,1.0,9.0,1.0,0.0,0.0,-970.2225252951009,-878.75514146366
0,2.0,1.0,9.0,1.0,0.0,1.0,-970.1292301973133,-874.8507053728957
0,2.0,1.0,9.0,1.0,0.0,2.0,-973.2934238768416,-874.2037580594474
0,2.0,1.0,9.0,1.0,0.0,3.0,-979.3971056218434,-876.4962988114725
0,2.0,1.0,9.0,1.0,1.0,0.0,-921.1061785126977,-830.1471344111636
0,2.0,1.0,9.0,1.0,1.0,1.0,-929.2573266206407,-834.5083223482094
0,2.0,1.0,9.0,1.0,1.0,2.0,-930.5689422829281,-832.0299778395995
0,2.0,1.0,9.0,1.0,1.0,3.0,-928.9134032132474,-826.5844785990216
0,2.0,1.0,9.0,1.0,2.0,0.0,-787.4799464118132,-697.0402425127627
0,2.0,1.0,9.0,1.0,2.0,1.0,-841.88193407298,-747.6739091781358
0,2.0,1.0,9.0,1.0,2.0,2.0,-836.0215522712322,-738.0452063805941
0,2.0,1.0,9.0,1.0,2.0,3.0,-850.889601096719,-749.1449342102871
0,2.0,1.0,10.0,0.0,0.0,0.0,-969.3893311837146,-877.9219473522737
0,2.0,1.0,10.0,0.0,0.0,1.0,-967.5369091554426,-872.258384331025
0,2.0,1.0,10.0,0.0,0.0,2.0,-966.5270005295571,-867.4373347121629
0,2.0,1.0,10.0,0.0,0.0,3.0,-979.8773289870337,-876.9765221766628
0,2.0,1.0,10.0,0.0,1.0,0.0,-929.5960928924094,-838.6370487908753
0,2.0,1.0,10.0,0.0,1.0,1.0,-923.2003925866462,-828.4513883142149
0,2.0,1.0,10.0,0.0,1.0,2.0,-927.9319827769616,-829.393018333633
0,2.0,1.0,10.0,0.0,1.0,3.0,-924.7378154205423,-822.4088908063165
0,2.0,1.0,10.0,0.0,2.0,0.0,-728.0264436235718,-637.5867397245213
0,2.0,1.0,10.0,0.0,2.0,1.0,-846.9637137387865,-752.7556888439422
0,2.0,1.0,10.0,0.0,2.0,2.0,-845.1207127239379,-747.1443668332998
0,2.0,1.0,10.0,0.0,2.0,3.0,-842.3639564664088,-740.619289579977
0,2.0,1.0,10.0,1.0,0.0,0.0,-967.7946937107865,-872.516168886369
0,2.0,1.0,10.0,1.0,0.0,1.0,-966.6743189391067,-867.5846531217124
0,2.0,1.0,10.0,1.0,0.0,2.0,-972.2045304964931,-869.3037236861222
0,2.0,1.0,10.0,1.0,0.0,3.0,-978.5947818347722,-871.8828340314246
0,2.0,1.0,10.0,1.0,1.0,0.0,-927.7471300914904,-832.998125819059
0,2.0,1.0,10.0,1.0,1.0,1.0,-925.34872984494,-826.8097654016113
0,2.0,1.0,10.0,1.0,1.0,2.0,-924.2042558749525,-821.8753312607266
0,2.0,1.0,10.0,1.0,1.0,3.0,-921.0691107613845,-814.9502259762614
0,2.0,1.0,10.0,1.0,2.0,0.0,-781.6551509382235,-687.4471260433793
0,2.0,1.0,10.0,1.0,2.0,1.0,-846.9057635401965,-748.9294176495584
0,2.0,1.0,10.0,1.0,2.0,2.0,-845.1532821481525,-743.4086152617206
0,2.0,1.0,10.0,1.0,2.0,3.0,-848.9856057772515,-743.4726178950259
0,2.0,2.0,0.0,0.0,0.0,0.0,-802.829822962872,-749.5158281031457
0,2.0,2.0,0.0,0.0,0.0,1.0,-803.5648384981803,-746.4427011484736
0,2.0,2.0,0.0,0.0,0.0,2.0,-803.0689745892105,-742.1386947495234
0,2.0,2.0,0.0,0.0,0.0,3.0,-810.3021572806598,-745.5637349509923
0,2.0,2.0,0.0,0.0,1.0,0.0,-602.3062379274888,-549.289674588355
0,2.0,2.0,0.0,0.0,1.0,1.0,-770.3755411068406,-713.57208038634
0,2.0,2.0,0.0,0.0,1.0,2.0,-768.7135187852787,-708.1231606834114
0,2.0,2.0,0.0,0.0,1.0,3.0,-766.8873893552172,-702.5101338719832
0,2.0,2.0,0.0,0.0,2.0,0.0,-248.31554562535632,-195.6028701863685
0,2.0,2.0,0.0,0.0,2.0,1.0,-552.9808702229003,-496.50300368112767
0,2.0,2.0,0.0,0.0,2.0,2.0,-693.9105247291042,-633.6674670845466
0,2.0,2.0,0.0,0.0,2.0,3.0,-690.5912589824197,-626.5830102350774
0,2.0,2.0,0.0,1.0,0.0,0.0,-804.0266843077144,-746.9045469580077
0,2.0,2.0,0.0,1.0,0.0,1.0,-806.9168642144668,-745.9865843747798
0,2.0,2.0,0.0,1.0,0.0,2.0,-811.9895841172508,-747.2511617875833
0,2.0,2.0,0.0,1.0,0.0,3.0,-812.7471009182307,-744.2005360985827
0,2.0,2.0,0.0,1.0,1.0,0.0,-687.7714811708794,-630.9680204503787
0,2.0,2.0,0.0,1.0,1.0,1.0,-768.6863987560209,-708.0960406541536
0,2.0,2.0,0.0,1.0,1.0,2.0,-766.3991327663398,-702.0218772831057
0,2.0,2.0,0.0,1.0,1.0,3.0,-766.0192449308129,-697.8550920662121
0,2.0,2.0,0.0,1.0,2.0,0.0,-403.3911585613967,-346.913292019624
0,2.0,2.0,0.0,1.0,2.0,1.0,-630.5597090820097,-570.3166514374522
0,2.0,2.0,0.0,1.0,2.0,2.0,-682.0585667826076,-618.0503180352653
0,2.0,2.0,0.0,1.0,2.0,3.0,-689.0587827387836,-621.2853428886565
0,2.0,2.0,1.0,0.0,0.0,0.0,-924.951935677557,-867.8297983278503
0,2.0,2.0,1.0,0.0,0.0,1.0,-925.9602831965326,-865.0300033568456
0,2.0,2.0,1.0,0.0,0.0,2.0,-922.9424849208223,-858.2040625911548
0,2.0,2.0,1.0,0.0,0.0,3.0,-935.6847600812644,-867.1381952616164
0,2.0,2.0,1.0,0.0,1.0,0.0,-686.1853617213968,-629.3819010008962
0,2.0,2.0,1.0,0.0,1.0,1.0,-744.4940467711704,-683.903688669303
0,2.0,2.0,1.0,0.0,1.0,2.0,-746.5443571172837,-682.1671016340496
0,2.0,2.0,1.0,0.0,1.0,3.0,-742.4829182117265,-674.3187653471258
0,2.0,2.0,1.0,0.0,2.0,0.0,-387.55105515897753,-331.0731886172049
0,2.0,2.0,1.0,0.0,2.0,1.0,-679.8462585190618,-619.6032008745043
0,2.0,2.0,1.0,0.0,2.0,2.0,-668.368579813133,-604.3603310657907
0,2.0,2.0,1.0,0.0,2.0,3.0,-677.2439546513243,-609.4705148011972
0,2.0,2.0,1.0,1.0,0.0,0.0,-926.2451469742131,-865.3148671345259
0,2.0,2.0,1.0,1.0,0.0,1.0,-924.5765664683477,-859.8381441386801
0,2.0,2.0,1.0,1.0,0.0,2.0,-924.2834175419379,-855.7368527222899
0,2.0,2.0,1.0,1.0,0.0,3.0,-934.2577381714332,-861.9030308618047
0,2.0,2.0,1.0,1.0,1.0,0.0,-668.523667262603,-607.9333091607357
0,2.0,2.0,1.0,1.0,1.0,1.0,-741.1591240404463,-676.7818685572122
0,2.0,2.0,1.0,1.0,1.0,2.0,-743.3273431357068,-675.163190271106
0,2.0,2.0,1.0,1.0,1.0,3.0,-740.2306373300187,-668.2795870840512
0,2.0,2.0,1.0,1.0,2.0,0.0,-525.4874610106756,-465.2444033661181
0,2.0,2.0,1.0,1.0,2.0,1.0,-744.5542134481566,-680.5459647008142
0,2.0,2.0,1.0,1.0,2.0,2.0,-768.3601987517563,-700.5867589016291
0,2.0,2.0,1.0,1.0,2.0,3.0,-797.3363216809271,-725.797690728015
0,2.0,2.0,2.0,0.0,0.0,0.0,-926.6315795466703,-865.7012997069833
0,2.0,2.0,2.0,0.0,0.0,1.0,-927.5702508769583,-862.8318285472908
0,2.0,2.0,2.0,0.0,0.0,2.0,-927.3877241775964,-858.8411593579484
0,2.0,2.0,2.0,0.0,0.0,3.0,-936.6267747281101,-864.2720674184817
0,2.0,2.0,2.0,0.0,1.0,0.0,-770.8430563709649,-710.2526982690976
0,2.0,2.0,2.0,0.0,1.0,1.0,-919.1101274582377,-854.7328719750036
0,2.0,2.0,2.0,0.0,1.0,2.0,-917.8004838289046,-849.6363309643039
0,2.0,2.0,2.0,0.0,1.0,3.0,-915.3770136974827,-843.4259634515151
0,2.0,2.0,2.0,0.0,2.0,0.0,-392.4646491065168,-332.2215914619593
0,2.0,2.0,2.0,0.0,2.0,1.0,-674.8861609514888,-610.8779122041465
0,2.0,2.0,2.0,0.0,2.0,2.0,-828.1507400428914,-760.3773001927641
0,2.0,2.0,2.0,0.0,2.0,3.0,-802.0220070840646,-730.4833761311526
0,2.0,2.0,2.0,1.0,0.0,0.0,-928.3116691685036,-863.5732468388361
0,2.0,2.0,2.0,1.0,0.0,1.0,-926.301486580686,-857.754921761038
0,2.0,2.0,2.0,1.0,0.0,2.0,-928.4912347624304,-856.1365274528019
0,2.0,2.0,2.0,1.0,0.0,3.0,-936.8496812925641,-860.6868314929552
0,2.0,2.0,2.0,1.0,1.0,0.0,-841.4784441092843,-777.1011886260502
0,2.0,2.0,2.0,1.0,1.0,1.0,-914.4794183825154,-846.3152655179147
0,2.0,2.0,2.0,1.0,1.0,2.0,-915.8244436945923,-843.8733934486249
0,2.0,2.0,2.0,1.0,1.0,3.0,-913.0994849324554,-837.3615373051213
0,2.0,2.0,2.0,1.0,2.0,0.0,-525.2612320167353,-461.252983269393
0,2.0,2.0,2.0,1.0,2.0,1.0,-748.6922398954684,-680.9188000453412
0,2.0,2.0,2.0,1.0,2.0,2.0,-678.9062981230418,-607.3676671701297
0,2.0,2.0,2.0,1.0,2.0,3.0,-809.8123870352838,-734.5085649795869
0,2.0,2.0,3.0,0.0,0.0,0.0,-925.6544604241719,-860.9160380945044
0,2.0,2.0,3.0,0.0,0.0,1.0,-925.6326314309396,-857.0860666112916
0,2.0,2.0,3.0,0.0,0.0,2.0,-925.5660380892524,-853.211330779624
0,2.0,2.0,3.0,0.0,0.0,3.0,-935.3809856483771,-859.2181358487682
0,2.0,2.0,3.0,0.0,1.0,0.0,-726.7496775903724,-662.3724221071383
0,2.0,2.0,3.0,0.0,1.0,1.0,-886.3457442666485,-818.1815914020477
0,2.0,2.0,3.0,0.0,1.0,2.0,-885.3560704809901,-813.4050202350227
0,2.0,2.0,3.0,0.0,1.0,3.0,-883.2669079901466,-807.5289603628124
0,2.0,2.0,3.0,0.0,2.0,0.0,-378.4165598798009,-314.40831113245855
0,2.0,2.0,3.0,0.0,2.0,1.0,-668.3641429101621,-600.5907030600349
0,2.0,2.0,3.0,0.0,2.0,2.0,-798.6869803179069,-727.1483493649948
0,2.0,2.0,3.0,0.0,2.0,3.0,-797.9263790546354,-722.6225569989385
0,2.0,2.0,3.0,1.0,0.0,0.0,-926.0160656672895,-857.4695008476415
0,2.0,2.0,3.0,1.0,0.0,1.0,-924.2953509017666,-851.9406435921381
0,2.0,2.0,3.0,1.0,0.0,2.0,-927.2865967503108,-851.1237469507018
0,2.0,2.0,3.0,1.0,0.0,3.0,-936.2933290036136,-856.3223367140243
